student_id,concept_id,concept_name,subject_id,difficulty,mastery,questions_correct,questions_total,accuracy,avg_response_time,practice_sessions,reassessment_flag,improvement,target_status
742,1,Number Systems,1,Beginner,80.07,5,6,83.33,33.53,0,1,5.15,Strong
742,17,Motion,2,Beginner,75.89,5,6,83.33,24.72,4,0,0.0,Adequate
742,5,Basic Geometry,1,Beginner,80.57,4,6,66.67,21.35,2,0,0.0,Strong
742,16,Measurement and Units,2,Beginner,73.17,1,6,16.67,40.04,3,1,7.73,Adequate
743,8,Systems of Equations,1,Intermediate,55.64,2,6,33.33,30.35,1,0,0.0,Weak
743,44,Machine Learning Fundamentals,3,Advanced,59.48,2,6,33.33,39.69,0,1,6.4,Weak
743,10,Probability,1,Intermediate,59.93,3,6,50.0,49.7,4,1,11.64,Weak
743,1,Number Systems,1,Beginner,72.23,3,6,50.0,26.16,3,0,0.0,Adequate
743,13,Integrals,1,Advanced,39.36,2,6,33.33,46.99,0,1,16.69,Critical
743,20,Electricity Basics,2,Beginner,69.69,2,6,33.33,24.12,3,0,0.0,Adequate
743,29,Modern Physics,2,Advanced,52.64,2,6,33.33,31.03,5,1,23.69,Weak
743,31,Computational Thinking,3,Beginner,59.04,5,6,83.33,27.09,4,1,10.77,Weak
743,33,Programming Fundamentals,3,Beginner,82.17,4,6,66.67,33.66,1,0,0.0,Strong
743,25,Electric Circuits,2,Intermediate,71.65,4,6,66.67,27.12,7,0,0.0,Adequate
743,38,Database Fundamentals,3,Intermediate,63.45,4,6,66.67,44.03,5,0,0.0,Adequate
744,12,Derivatives,1,Advanced,29.46,1,6,16.67,38.89,1,0,0.0,Critical
744,10,Probability,1,Intermediate,14.46,1,6,16.67,55.48,3,0,0.0,Critical
744,33,Programming Fundamentals,3,Beginner,46.84,3,6,50.0,41.45,4,1,13.8,Weak
744,24,Waves,2,Intermediate,63.92,3,6,50.0,23.84,0,0,0.0,Adequate
744,18,Forces,2,Beginner,53.61,4,6,66.67,59.74,3,1,21.93,Weak
744,8,Systems of Equations,1,Intermediate,25.87,1,6,16.67,28.4,5,0,0.0,Critical
744,31,Computational Thinking,3,Beginner,32.44,2,6,33.33,30.14,4,1,14.99,Critical
745,43,Artificial Intelligence Fundamentals,3,Advanced,17.91,1,6,16.67,37.09,3,0,0.0,Critical
745,38,Database Fundamentals,3,Intermediate,21.22,2,6,33.33,31.5,6,1,3.69,Critical
745,1,Number Systems,1,Beginner,34.42,2,6,33.33,29.92,3,0,0.0,Critical
745,39,Computer Networks,3,Intermediate,25.32,1,6,16.67,23.86,0,0,0.0,Critical
745,21,Momentum,2,Intermediate,10.33,0,6,0.0,59.05,1,0,0.0,Critical
745,5,Basic Geometry,1,Beginner,36.56,0,6,0.0,52.43,2,0,0.0,Critical
745,37,Object-Oriented Programming,3,Intermediate,27.17,3,6,50.0,41.83,7,0,0.0,Critical
745,35,Computer Systems Basics,3,Beginner,16.94,1,6,16.67,67.77,7,0,0.0,Critical
745,31,Computational Thinking,3,Beginner,38.17,1,6,16.67,51.48,7,1,18.36,Critical
745,34,Data Representation,3,Beginner,31.96,1,6,16.67,56.06,2,0,0.0,Critical
746,3,Linear Equations,1,Beginner,57.67,4,6,66.67,22.87,3,0,0.0,Weak
746,33,Programming Fundamentals,3,Beginner,68.56,0,6,0.0,25.12,6,0,0.0,Adequate
746,45,Computer Architecture,3,Advanced,62.01,3,6,50.0,37.34,4,1,25.48,Adequate
746,36,Data Structures,3,Intermediate,69.81,6,6,100.0,42.11,3,0,0.0,Adequate
746,34,Data Representation,3,Beginner,87.14,6,6,100.0,36.54,1,0,0.0,Strong
746,29,Modern Physics,2,Advanced,47.1,3,6,50.0,34.13,2,0,0.0,Weak
746,20,Electricity Basics,2,Beginner,54.43,3,6,50.0,26.19,6,0,0.0,Weak
746,22,Work and Power,2,Intermediate,83.93,5,6,83.33,28.46,4,1,23.1,Strong
746,40,Operating Systems Basics,3,Intermediate,75.17,5,6,83.33,34.83,6,0,0.0,Adequate
746,2,Algebraic Expressions,1,Beginner,51.93,2,6,33.33,32.05,4,0,0.0,Weak
746,1,Number Systems,1,Beginner,57.26,2,6,33.33,41.12,0,0,0.0,Weak
746,24,Waves,2,Intermediate,83.02,4,6,66.67,35.38,7,0,0.0,Strong
746,26,Thermodynamics,2,Advanced,43.84,1,6,16.67,45.68,2,0,0.0,Weak
746,15,Advanced Probability,1,Advanced,47.35,2,6,33.33,36.03,0,0,0.0,Weak
747,24,Waves,2,Intermediate,8.87,0,6,0.0,30.34,7,1,16.35,Critical
747,38,Database Fundamentals,3,Intermediate,18.05,0,6,0.0,17.67,3,0,0.0,Critical
747,6,Quadratic Equations,1,Intermediate,26.71,0,6,0.0,38.91,0,0,0.0,Critical
747,22,Work and Power,2,Intermediate,6.84,1,6,16.67,47.55,2,0,0.0,Critical
747,4,Ratios and Proportions,1,Beginner,30.22,2,6,33.33,62.61,2,1,-1.77,Critical
747,1,Number Systems,1,Beginner,21.96,0,6,0.0,62.05,7,0,0.0,Critical
747,2,Algebraic Expressions,1,Beginner,29.51,2,6,33.33,61.71,2,0,0.0,Critical
747,5,Basic Geometry,1,Beginner,10.54,0,6,0.0,47.97,2,0,0.0,Critical
747,43,Artificial Intelligence Fundamentals,3,Advanced,30.08,1,6,16.67,49.9,6,0,0.0,Critical
747,26,Thermodynamics,2,Advanced,0.0,0,6,0.0,35.03,3,1,13.29,Critical
747,7,Functions,1,Intermediate,12.75,0,6,0.0,40.8,4,0,0.0,Critical
748,28,Optics,2,Advanced,0.0,0,6,0.0,53.53,4,1,23.2,Critical
748,37,Object-Oriented Programming,3,Intermediate,40.04,1,6,16.67,63.59,7,0,0.0,Weak
748,16,Measurement and Units,2,Beginner,18.44,0,6,0.0,40.77,5,0,0.0,Critical
748,39,Computer Networks,3,Intermediate,43.44,1,6,16.67,60.54,2,1,-1.39,Weak
748,40,Operating Systems Basics,3,Intermediate,33.73,1,6,16.67,38.64,2,1,-0.84,Critical
748,6,Quadratic Equations,1,Intermediate,31.25,2,6,33.33,36.27,1,1,35.0,Critical
748,33,Programming Fundamentals,3,Beginner,44.35,2,6,33.33,64.71,2,0,0.0,Weak
748,12,Derivatives,1,Advanced,16.17,0,6,0.0,28.74,6,0,0.0,Critical
748,30,Quantum Physics Basics,2,Advanced,0.0,0,6,0.0,16.89,5,1,17.55,Critical
748,17,Motion,2,Beginner,22.5,0,6,0.0,49.23,4,0,0.0,Critical
748,13,Integrals,1,Advanced,10.25,0,6,0.0,45.18,6,0,0.0,Critical
748,14,Linear Algebra,1,Advanced,32.82,1,6,16.67,35.75,3,1,17.0,Critical
748,10,Probability,1,Intermediate,30.92,0,6,0.0,40.05,4,0,0.0,Critical
748,26,Thermodynamics,2,Advanced,6.02,0,6,0.0,62.75,4,0,0.0,Critical
749,18,Forces,2,Beginner,45.04,1,6,16.67,30.5,6,0,0.0,Weak
749,28,Optics,2,Advanced,18.35,1,6,16.67,54.86,4,0,0.0,Critical
749,16,Measurement and Units,2,Beginner,45.0,2,6,33.33,58.25,6,0,0.0,Weak
749,21,Momentum,2,Intermediate,30.95,1,6,16.67,33.47,5,1,18.57,Critical
749,17,Motion,2,Beginner,61.71,3,6,50.0,53.01,7,1,18.27,Adequate
749,9,Trigonometry,1,Intermediate,46.11,2,6,33.33,37.13,2,0,0.0,Weak
749,40,Operating Systems Basics,3,Intermediate,43.08,0,6,0.0,55.19,7,0,0.0,Weak
749,1,Number Systems,1,Beginner,42.58,5,6,83.33,37.14,3,0,0.0,Weak
749,33,Programming Fundamentals,3,Beginner,39.91,0,6,0.0,36.32,4,0,0.0,Critical
749,37,Object-Oriented Programming,3,Intermediate,40.59,3,6,50.0,58.11,1,1,28.62,Weak
749,35,Computer Systems Basics,3,Beginner,34.43,1,6,16.67,29.68,7,0,0.0,Critical
749,22,Work and Power,2,Intermediate,39.8,2,6,33.33,46.8,5,1,27.94,Critical
749,15,Advanced Probability,1,Advanced,32.64,1,6,16.67,30.24,7,0,0.0,Critical
750,42,Advanced Data Structures,3,Advanced,0.0,1,6,16.67,59.63,2,0,0.0,Critical
750,35,Computer Systems Basics,3,Beginner,22.36,0,6,0.0,22.21,7,1,2.04,Critical
750,45,Computer Architecture,3,Advanced,7.59,0,6,0.0,53.6,7,1,17.33,Critical
750,20,Electricity Basics,2,Beginner,28.25,0,6,0.0,48.09,5,0,0.0,Critical
750,36,Data Structures,3,Intermediate,2.71,0,6,0.0,37.27,2,0,0.0,Critical
750,22,Work and Power,2,Intermediate,38.12,2,6,33.33,53.07,7,0,0.0,Critical
750,23,Circular Motion,2,Intermediate,31.73,0,6,0.0,48.31,0,0,0.0,Critical
750,43,Artificial Intelligence Fundamentals,3,Advanced,0.0,1,6,16.67,34.86,4,0,0.0,Critical
750,3,Linear Equations,1,Beginner,15.9,0,6,0.0,68.13,2,1,15.22,Critical
750,13,Integrals,1,Advanced,9.11,1,6,16.67,62.64,7,0,0.0,Critical
750,12,Derivatives,1,Advanced,0.0,0,6,0.0,35.36,0,1,18.55,Critical
750,26,Thermodynamics,2,Advanced,17.27,0,6,0.0,47.21,4,0,0.0,Critical
750,29,Modern Physics,2,Advanced,26.12,1,6,16.67,41.84,7,0,0.0,Critical
751,25,Electric Circuits,2,Intermediate,21.79,1,6,16.67,73.49,5,0,0.0,Critical
751,13,Integrals,1,Advanced,24.04,3,6,50.0,21.08,0,0,0.0,Critical
751,8,Systems of Equations,1,Intermediate,53.03,3,6,50.0,14.32,2,1,0.34,Weak
751,35,Computer Systems Basics,3,Beginner,57.3,3,6,50.0,49.06,4,1,24.04,Weak
751,24,Waves,2,Intermediate,41.72,2,6,33.33,54.9,2,0,0.0,Weak
751,28,Optics,2,Advanced,31.39,2,6,33.33,37.95,7,0,0.0,Critical
751,37,Object-Oriented Programming,3,Intermediate,62.07,3,6,50.0,32.24,3,1,2.18,Adequate
751,30,Quantum Physics Basics,2,Advanced,40.65,0,6,0.0,55.93,6,0,0.0,Weak
751,16,Measurement and Units,2,Beginner,48.75,3,6,50.0,37.27,0,0,0.0,Weak
751,26,Thermodynamics,2,Advanced,9.72,0,6,0.0,30.09,5,1,17.07,Critical
751,41,Algorithm Analysis,3,Advanced,27.42,2,6,33.33,46.33,6,1,23.11,Critical
752,45,Computer Architecture,3,Advanced,48.36,1,6,16.67,20.09,4,0,0.0,Weak
752,5,Basic Geometry,1,Beginner,55.88,2,6,33.33,28.44,4,0,0.0,Weak
752,11,Limits,1,Advanced,32.75,0,6,0.0,25.5,5,0,0.0,Critical
752,23,Circular Motion,2,Intermediate,26.21,0,6,0.0,27.1,0,0,0.0,Critical
752,33,Programming Fundamentals,3,Beginner,55.29,3,6,50.0,14.95,0,1,17.39,Weak
752,3,Linear Equations,1,Beginner,40.06,2,6,33.33,27.69,4,1,2.33,Weak
752,19,Energy,2,Beginner,64.62,5,6,83.33,27.64,2,0,0.0,Adequate
752,28,Optics,2,Advanced,35.03,1,6,16.67,29.49,3,1,2.81,Critical
752,9,Trigonometry,1,Intermediate,43.27,2,6,33.33,40.57,7,1,-0.41,Weak
752,27,Electromagnetism,2,Advanced,60.16,1,6,16.67,67.15,6,1,10.48,Adequate
752,24,Waves,2,Intermediate,58.77,4,6,66.67,59.0,3,0,0.0,Weak
752,30,Quantum Physics Basics,2,Advanced,48.11,2,6,33.33,28.47,7,0,0.0,Weak
752,18,Forces,2,Beginner,52.34,3,6,50.0,41.73,6,0,0.0,Weak
752,34,Data Representation,3,Beginner,53.09,2,6,33.33,35.9,6,0,0.0,Weak
752,26,Thermodynamics,2,Advanced,47.75,3,6,50.0,29.64,0,1,5.09,Weak
753,20,Electricity Basics,2,Beginner,59.9,2,6,33.33,49.6,3,0,0.0,Weak
753,17,Motion,2,Beginner,73.79,6,6,100.0,45.01,7,1,25.46,Adequate
753,28,Optics,2,Advanced,20.5,0,6,0.0,32.98,3,0,0.0,Critical
753,12,Derivatives,1,Advanced,42.74,2,6,33.33,19.94,0,1,28.06,Weak
753,32,Algorithms,3,Beginner,54.24,3,6,50.0,41.52,2,1,15.97,Weak
753,11,Limits,1,Advanced,42.26,3,6,50.0,42.86,3,0,0.0,Weak
753,24,Waves,2,Intermediate,53.28,2,6,33.33,44.8,6,1,0.44,Weak
753,16,Measurement and Units,2,Beginner,58.57,2,6,33.33,54.95,1,1,23.88,Weak
753,38,Database Fundamentals,3,Intermediate,60.99,3,6,50.0,44.57,6,0,0.0,Adequate
753,35,Computer Systems Basics,3,Beginner,71.13,3,6,50.0,48.78,0,0,0.0,Adequate
753,5,Basic Geometry,1,Beginner,46.4,2,6,33.33,33.33,4,0,0.0,Weak
754,36,Data Structures,3,Intermediate,54.43,1,6,16.67,44.03,6,1,-1.19,Weak
754,43,Artificial Intelligence Fundamentals,3,Advanced,25.53,3,6,50.0,52.91,2,0,0.0,Critical
754,13,Integrals,1,Advanced,22.42,0,6,0.0,57.17,6,1,4.47,Critical
754,41,Algorithm Analysis,3,Advanced,15.01,0,6,0.0,43.6,0,0,0.0,Critical
754,34,Data Representation,3,Beginner,49.85,2,6,33.33,61.42,1,0,0.0,Weak
754,12,Derivatives,1,Advanced,35.31,2,6,33.33,59.52,4,0,0.0,Critical
754,40,Operating Systems Basics,3,Intermediate,42.65,3,6,50.0,21.19,3,1,5.67,Weak
754,33,Programming Fundamentals,3,Beginner,55.72,6,6,100.0,46.57,7,0,0.0,Weak
754,19,Energy,2,Beginner,30.49,2,6,33.33,63.04,7,1,28.47,Critical
754,45,Computer Architecture,3,Advanced,26.27,0,6,0.0,26.95,0,0,0.0,Critical
754,15,Advanced Probability,1,Advanced,47.77,2,6,33.33,26.22,4,0,0.0,Weak
754,7,Functions,1,Intermediate,40.91,2,6,33.33,51.26,0,0,0.0,Weak
754,30,Quantum Physics Basics,2,Advanced,29.42,0,6,0.0,26.14,5,0,0.0,Critical
754,4,Ratios and Proportions,1,Beginner,43.48,2,6,33.33,60.41,6,0,0.0,Weak
754,5,Basic Geometry,1,Beginner,58.08,5,6,83.33,53.35,0,0,0.0,Weak
755,30,Quantum Physics Basics,2,Advanced,21.42,0,6,0.0,40.04,6,0,0.0,Critical
755,5,Basic Geometry,1,Beginner,66.38,6,6,100.0,48.9,2,0,0.0,Adequate
755,32,Algorithms,3,Beginner,22.64,0,6,0.0,61.62,5,0,0.0,Critical
755,41,Algorithm Analysis,3,Advanced,0.0,0,6,0.0,50.3,3,0,0.0,Critical
755,27,Electromagnetism,2,Advanced,22.49,2,6,33.33,51.91,2,0,0.0,Critical
756,36,Data Structures,3,Intermediate,36.43,2,6,33.33,31.57,7,0,0.0,Critical
756,27,Electromagnetism,2,Advanced,35.54,2,6,33.33,25.45,1,0,0.0,Critical
756,5,Basic Geometry,1,Beginner,29.48,3,6,50.0,73.34,3,0,0.0,Critical
756,6,Quadratic Equations,1,Intermediate,36.35,2,6,33.33,37.17,4,0,0.0,Critical
756,38,Database Fundamentals,3,Intermediate,29.67,2,6,33.33,53.7,0,1,10.25,Critical
756,10,Probability,1,Intermediate,19.05,1,6,16.67,29.71,5,0,0.0,Critical
756,24,Waves,2,Intermediate,48.8,2,6,33.33,42.99,4,0,0.0,Weak
756,18,Forces,2,Beginner,52.95,2,6,33.33,51.49,7,1,9.22,Weak
756,14,Linear Algebra,1,Advanced,20.29,0,6,0.0,21.78,5,0,0.0,Critical
756,4,Ratios and Proportions,1,Beginner,32.39,3,6,50.0,51.56,3,1,-0.31,Critical
757,25,Electric Circuits,2,Intermediate,50.12,3,6,50.0,37.65,6,0,0.0,Weak
757,4,Ratios and Proportions,1,Beginner,77.1,3,6,50.0,14.26,4,0,0.0,Adequate
757,30,Quantum Physics Basics,2,Advanced,52.9,2,6,33.33,26.19,4,1,23.52,Weak
757,22,Work and Power,2,Intermediate,52.75,2,6,33.33,22.21,6,1,28.73,Weak
757,34,Data Representation,3,Beginner,70.36,4,6,66.67,53.3,2,1,13.69,Adequate
757,36,Data Structures,3,Intermediate,59.61,2,6,33.33,52.92,7,1,29.46,Weak
757,45,Computer Architecture,3,Advanced,55.39,2,6,33.33,23.16,0,0,0.0,Weak
757,11,Limits,1,Advanced,43.88,5,6,83.33,62.32,4,0,0.0,Weak
757,24,Waves,2,Intermediate,63.51,3,6,50.0,45.48,5,1,14.1,Adequate
757,35,Computer Systems Basics,3,Beginner,74.62,5,6,83.33,55.16,6,0,0.0,Adequate
758,13,Integrals,1,Advanced,59.62,4,6,66.67,52.08,5,0,0.0,Weak
758,30,Quantum Physics Basics,2,Advanced,48.71,0,6,0.0,33.36,4,1,36.29,Weak
758,43,Artificial Intelligence Fundamentals,3,Advanced,42.15,3,6,50.0,25.81,4,1,9.49,Weak
758,24,Waves,2,Intermediate,41.01,3,6,50.0,20.47,2,1,19.55,Weak
758,36,Data Structures,3,Intermediate,26.45,1,6,16.67,52.68,7,0,0.0,Critical
758,14,Linear Algebra,1,Advanced,42.53,1,6,16.67,36.35,0,0,0.0,Weak
758,27,Electromagnetism,2,Advanced,32.78,1,6,16.67,10.69,4,1,33.94,Critical
758,16,Measurement and Units,2,Beginner,78.84,5,6,83.33,36.38,4,0,0.0,Adequate
758,1,Number Systems,1,Beginner,68.36,4,6,66.67,21.02,4,1,4.3,Adequate
759,37,Object-Oriented Programming,3,Intermediate,46.63,5,6,83.33,58.58,3,0,0.0,Weak
759,27,Electromagnetism,2,Advanced,10.89,0,6,0.0,25.98,4,0,0.0,Critical
759,3,Linear Equations,1,Beginner,45.49,2,6,33.33,32.39,2,1,6.52,Weak
759,14,Linear Algebra,1,Advanced,27.59,2,6,33.33,55.87,6,1,6.3,Critical
759,38,Database Fundamentals,3,Intermediate,43.34,3,6,50.0,45.66,2,1,16.99,Weak
759,41,Algorithm Analysis,3,Advanced,14.11,0,6,0.0,41.26,6,1,17.21,Critical
759,28,Optics,2,Advanced,38.75,2,6,33.33,24.03,5,1,27.83,Critical
760,40,Operating Systems Basics,3,Intermediate,14.17,1,6,16.67,58.19,5,1,16.5,Critical
760,26,Thermodynamics,2,Advanced,12.93,0,6,0.0,51.08,4,0,0.0,Critical
760,13,Integrals,1,Advanced,14.56,0,6,0.0,40.95,7,1,10.84,Critical
760,5,Basic Geometry,1,Beginner,7.49,0,6,0.0,25.13,3,0,0.0,Critical
760,23,Circular Motion,2,Intermediate,31.23,3,6,50.0,56.12,5,0,0.0,Critical
760,17,Motion,2,Beginner,22.55,0,6,0.0,36.24,1,0,0.0,Critical
760,10,Probability,1,Intermediate,7.59,0,6,0.0,46.81,5,0,0.0,Critical
760,45,Computer Architecture,3,Advanced,8.15,0,6,0.0,44.72,7,1,3.9,Critical
761,7,Functions,1,Intermediate,86.0,5,6,83.33,19.95,1,0,0.0,Strong
761,31,Computational Thinking,3,Beginner,78.74,5,6,83.33,43.99,7,0,0.0,Adequate
761,1,Number Systems,1,Beginner,92.98,6,6,100.0,34.68,2,0,0.0,Strong
761,21,Momentum,2,Intermediate,60.84,3,6,50.0,46.49,3,1,13.97,Adequate
761,18,Forces,2,Beginner,86.31,4,6,66.67,23.22,5,1,2.9,Strong
761,43,Artificial Intelligence Fundamentals,3,Advanced,66.47,2,6,33.33,22.38,2,0,0.0,Adequate
761,17,Motion,2,Beginner,91.85,6,6,100.0,20.56,0,0,0.0,Strong
761,6,Quadratic Equations,1,Intermediate,73.27,3,6,50.0,19.92,4,1,19.1,Adequate
761,33,Programming Fundamentals,3,Beginner,85.86,3,6,50.0,32.36,3,0,0.0,Strong
761,14,Linear Algebra,1,Advanced,74.66,4,6,66.67,24.52,5,0,0.0,Adequate
761,5,Basic Geometry,1,Beginner,77.19,4,6,66.67,58.85,6,1,19.43,Adequate
761,12,Derivatives,1,Advanced,69.4,2,6,33.33,24.4,6,1,18.16,Adequate
761,45,Computer Architecture,3,Advanced,58.75,2,6,33.33,41.04,0,1,18.72,Weak
762,32,Algorithms,3,Beginner,40.65,0,6,0.0,42.12,1,1,24.44,Weak
762,35,Computer Systems Basics,3,Beginner,57.72,5,6,83.33,32.37,6,0,0.0,Weak
762,16,Measurement and Units,2,Beginner,0.0,0,6,0.0,46.0,6,1,23.78,Critical
762,6,Quadratic Equations,1,Intermediate,19.35,0,6,0.0,39.91,5,0,0.0,Critical
762,9,Trigonometry,1,Intermediate,8.27,0,6,0.0,53.82,3,1,16.42,Critical
762,23,Circular Motion,2,Intermediate,8.49,0,6,0.0,66.66,1,0,0.0,Critical
762,31,Computational Thinking,3,Beginner,54.52,3,6,50.0,22.2,0,0,0.0,Weak
762,18,Forces,2,Beginner,10.67,1,6,16.67,32.93,7,1,19.46,Critical
762,25,Electric Circuits,2,Intermediate,4.12,0,6,0.0,44.25,4,0,0.0,Critical
762,17,Motion,2,Beginner,14.2,0,6,0.0,37.91,4,0,0.0,Critical
763,35,Computer Systems Basics,3,Beginner,67.26,2,6,33.33,38.81,5,0,0.0,Adequate
763,34,Data Representation,3,Beginner,68.7,5,6,83.33,40.14,0,0,0.0,Adequate
763,40,Operating Systems Basics,3,Intermediate,55.8,2,6,33.33,13.67,6,1,24.11,Weak
763,41,Algorithm Analysis,3,Advanced,48.47,3,6,50.0,43.54,0,0,0.0,Weak
763,14,Linear Algebra,1,Advanced,40.27,4,6,66.67,19.65,7,1,21.72,Weak
764,12,Derivatives,1,Advanced,60.42,3,6,50.0,34.6,4,1,10.35,Adequate
764,38,Database Fundamentals,3,Intermediate,48.62,1,6,16.67,71.58,1,0,0.0,Weak
764,39,Computer Networks,3,Intermediate,69.27,5,6,83.33,46.12,7,1,24.75,Adequate
764,30,Quantum Physics Basics,2,Advanced,45.32,3,6,50.0,35.61,0,0,0.0,Weak
764,24,Waves,2,Intermediate,76.64,3,6,50.0,29.98,1,1,21.8,Adequate
764,29,Modern Physics,2,Advanced,26.13,0,6,0.0,43.64,4,1,14.86,Critical
764,16,Measurement and Units,2,Beginner,66.61,4,6,66.67,31.89,6,1,5.31,Adequate
765,37,Object-Oriented Programming,3,Intermediate,62.81,2,6,33.33,63.55,5,1,24.77,Adequate
765,7,Functions,1,Intermediate,75.98,4,6,66.67,26.05,5,1,21.45,Adequate
765,24,Waves,2,Intermediate,58.37,5,6,83.33,53.08,2,0,0.0,Weak
765,23,Circular Motion,2,Intermediate,58.8,4,6,66.67,29.79,7,1,16.2,Weak
765,38,Database Fundamentals,3,Intermediate,64.22,2,6,33.33,35.31,5,1,13.95,Adequate
765,25,Electric Circuits,2,Intermediate,66.21,4,6,66.67,71.03,1,0,0.0,Adequate
765,28,Optics,2,Advanced,49.17,2,6,33.33,33.75,4,0,0.0,Weak
766,42,Advanced Data Structures,3,Advanced,51.32,3,6,50.0,36.56,2,1,4.69,Weak
766,31,Computational Thinking,3,Beginner,57.52,3,6,50.0,38.31,5,0,0.0,Weak
766,36,Data Structures,3,Intermediate,54.08,3,6,50.0,18.43,2,1,17.98,Weak
766,23,Circular Motion,2,Intermediate,28.76,3,6,50.0,48.07,7,0,0.0,Critical
766,33,Programming Fundamentals,3,Beginner,49.0,1,6,16.67,64.56,1,1,26.56,Weak
766,28,Optics,2,Advanced,19.18,0,6,0.0,39.05,2,1,25.54,Critical
766,41,Algorithm Analysis,3,Advanced,29.62,1,6,16.67,64.2,6,0,0.0,Critical
766,8,Systems of Equations,1,Intermediate,21.43,1,6,16.67,42.39,5,0,0.0,Critical
766,34,Data Representation,3,Beginner,38.31,1,6,16.67,42.44,2,1,10.13,Critical
767,28,Optics,2,Advanced,56.33,3,6,50.0,24.7,2,0,0.0,Weak
767,24,Waves,2,Intermediate,77.31,5,6,83.33,38.92,2,0,0.0,Adequate
767,19,Energy,2,Beginner,67.49,5,6,83.33,29.54,7,1,1.24,Adequate
767,6,Quadratic Equations,1,Intermediate,57.99,2,6,33.33,26.51,3,0,0.0,Weak
767,9,Trigonometry,1,Intermediate,65.56,3,6,50.0,15.93,0,0,0.0,Adequate
767,5,Basic Geometry,1,Beginner,82.08,4,6,66.67,31.67,3,1,10.1,Strong
768,44,Machine Learning Fundamentals,3,Advanced,30.73,1,6,16.67,36.66,4,0,0.0,Critical
768,5,Basic Geometry,1,Beginner,48.36,1,6,16.67,45.04,5,1,16.23,Weak
768,1,Number Systems,1,Beginner,59.49,5,6,83.33,38.91,7,1,22.25,Weak
768,14,Linear Algebra,1,Advanced,42.33,2,6,33.33,28.29,3,0,0.0,Weak
768,6,Quadratic Equations,1,Intermediate,53.56,2,6,33.33,46.94,0,0,0.0,Weak
768,38,Database Fundamentals,3,Intermediate,19.19,0,6,0.0,30.42,4,1,10.13,Critical
768,19,Energy,2,Beginner,54.19,3,6,50.0,47.37,7,0,0.0,Weak
768,3,Linear Equations,1,Beginner,52.22,1,6,16.67,42.0,7,0,0.0,Weak
768,34,Data Representation,3,Beginner,28.93,0,6,0.0,28.73,1,1,14.88,Critical
768,4,Ratios and Proportions,1,Beginner,49.09,4,6,66.67,61.9,7,0,0.0,Weak
769,33,Programming Fundamentals,3,Beginner,0.0,0,6,0.0,41.46,2,0,0.0,Critical
769,18,Forces,2,Beginner,49.59,1,6,16.67,60.0,0,0,0.0,Weak
769,39,Computer Networks,3,Intermediate,7.36,0,6,0.0,65.06,7,0,0.0,Critical
769,42,Advanced Data Structures,3,Advanced,9.06,0,6,0.0,39.92,1,1,18.52,Critical
769,44,Machine Learning Fundamentals,3,Advanced,0.57,0,6,0.0,53.36,4,0,0.0,Critical
769,41,Algorithm Analysis,3,Advanced,0.0,0,6,0.0,49.3,4,1,34.95,Critical
769,10,Probability,1,Intermediate,30.38,3,6,50.0,62.12,6,0,0.0,Critical
769,45,Computer Architecture,3,Advanced,0.0,0,6,0.0,35.76,6,1,23.79,Critical
769,2,Algebraic Expressions,1,Beginner,44.31,1,6,16.67,50.86,6,1,22.64,Weak
769,38,Database Fundamentals,3,Intermediate,7.72,0,6,0.0,65.64,4,1,12.75,Critical
769,6,Quadratic Equations,1,Intermediate,34.54,0,6,0.0,39.42,6,0,0.0,Critical
770,37,Object-Oriented Programming,3,Intermediate,42.21,2,6,33.33,14.71,5,1,18.18,Weak
770,14,Linear Algebra,1,Advanced,46.02,2,6,33.33,32.5,6,1,7.86,Weak
770,29,Modern Physics,2,Advanced,26.36,1,6,16.67,44.28,0,0,0.0,Critical
770,24,Waves,2,Intermediate,50.26,3,6,50.0,37.42,2,1,28.4,Weak
770,28,Optics,2,Advanced,33.8,1,6,16.67,29.61,2,1,15.88,Critical
770,36,Data Structures,3,Intermediate,43.17,2,6,33.33,65.68,4,0,0.0,Weak
770,45,Computer Architecture,3,Advanced,20.4,1,6,16.67,54.75,1,1,10.46,Critical
770,16,Measurement and Units,2,Beginner,67.79,3,6,50.0,20.69,1,0,0.0,Adequate
770,39,Computer Networks,3,Intermediate,31.06,4,6,66.67,41.32,2,0,0.0,Critical
770,44,Machine Learning Fundamentals,3,Advanced,29.52,1,6,16.67,48.43,7,0,0.0,Critical
770,23,Circular Motion,2,Intermediate,48.99,1,6,16.67,42.27,1,1,26.62,Weak
770,26,Thermodynamics,2,Advanced,31.37,1,6,16.67,35.36,3,0,0.0,Critical
770,22,Work and Power,2,Intermediate,51.61,2,6,33.33,37.89,3,1,16.57,Weak
770,18,Forces,2,Beginner,67.74,4,6,66.67,38.88,7,0,0.0,Adequate
770,5,Basic Geometry,1,Beginner,49.04,2,6,33.33,47.32,6,0,0.0,Weak
771,33,Programming Fundamentals,3,Beginner,43.62,2,6,33.33,30.78,3,0,0.0,Weak
771,42,Advanced Data Structures,3,Advanced,27.13,0,6,0.0,29.44,5,0,0.0,Critical
771,15,Advanced Probability,1,Advanced,33.42,0,6,0.0,55.18,7,1,4.42,Critical
771,41,Algorithm Analysis,3,Advanced,34.28,3,6,50.0,41.31,0,1,-5.75,Critical
771,7,Functions,1,Intermediate,27.06,1,6,16.67,50.55,3,1,1.06,Critical
